customer_id,historical_on_time_ratio,avg_delay_days,repayment_consistency,partial_payment_frequency,prior_delayed_invoice_count,payment_after_followup_count,total_invoices,deterioration_trend,transaction_success_failure_pattern,invoice_acknowledgement_encoded,behavior_class
CUST-BEH-01628,0.7881,44.46,0.2943,0.3623,13,14,27,0.0887,0.3533,0,2
CUST-BEH-01629,0.6119,22.9,0.4702,0.4074,32,22,73,0.3196,0.1666,0,3
CUST-BEH-01630,0.5591,16.59,0.616,0.2407,20,13,62,-0.0001,0.3161,2,1
CUST-BEH-01631,0.6359,30.83,0.581,0.4069,1,6,23,-0.1252,0.2257,1,3
CUST-BEH-01632,0.6566,4.29,0.6347,0.2268,18,19,75,-0.314,0.0357,0,1
CUST-BEH-01633,0.6152,8.98,0.0637,0.1815,14,8,41,-0.0317,0.2981,1,1
CUST-BEH-01634,0.5268,10.15,0.7591,0.5314,27,3,75,0.4822,0.1662,0,3
CUST-BEH-01635,0.4512,16.14,0.3587,0.2003,24,29,69,0.2068,0.5775,0,5
CUST-BEH-01636,0.4927,20.63,0.2456,0.2876,42,33,75,0.2164,0.5867,0,5
CUST-BEH-01637,0.517,12.21,0.261,0.2099,11,14,31,0.322,0.1409,1,1
CUST-BEH-01638,0.7658,15.1,0.4717,0.1914,5,21,44,-0.209,0.502,0,1
CUST-BEH-01639,0.8501,5.92,0.4376,0.2434,1,0,15,0.3998,0.2352,0,1
CUST-BEH-01640,0.2789,17.28,0.4124,0.3763,11,6,29,0.2563,0.331,0,4
CUST-BEH-01641,0.3946,28.37,0.4818,0.0327,6,8,19,-0.377,0.2829,0,1
CUST-BEH-01642,0.9709,1.09,0.7066,0.4541,4,3,15,-0.2235,0.2108,0,0
CUST-BEH-01643,0.4326,18.68,0.4807,0.2414,10,7,15,0.2119,0.3864,0,5
CUST-BEH-01644,0.5334,2.33,0.7552,0.1339,15,1,36,-0.3816,0.1081,2,1
CUST-BEH-01645,0.8292,12.17,0.8223,0.4941,7,1,19,-0.0931,0.453,2,1
CUST-BEH-01646,0.56,27.05,0.453,0.1519,27,16,43,0.2439,0.4702,0,5
CUST-BEH-01647,0.6086,16.72,0.3765,0.2457,8,12,44,0.4205,0.1705,0,1
CUST-BEH-01648,0.9442,1.19,0.8889,0.2338,12,4,30,-0.2734,0.2703,1,0
CUST-BEH-01649,0.8801,9.97,0.8788,0.0748,4,0,25,-0.1015,0.1441,1,1
CUST-BEH-01650,0.9754,1.16,0.244,0.5159,9,5,31,-0.2927,0.2555,1,0
CUST-BEH-01651,0.4335,12.32,0.2292,0.1989,20,14,33,0.3033,0.7284,0,5
CUST-BEH-01652,0.8042,8.22,0.5788,0.2365,33,10,73,0.2173,0.4119,3,1
CUST-BEH-01653,0.7958,11.45,0.828,0.225,0,1,5,0.3024,0.0189,0,1
CUST-BEH-01654,0.6286,7.28,0.6078,0.3286,12,5,41,0.2511,0.136,1,1
CUST-BEH-01655,0.9043,2.53,0.8759,0.6009,17,5,55,0.051,0.021,1,0
CUST-BEH-01656,0.3815,21.82,0.5982,0.1825,1,7,36,0.3571,0.2271,0,1
CUST-BEH-01657,0.9162,0.64,0.4989,0.1775,1,8,48,-0.178,0.197,2,0
CUST-BEH-01658,0.1381,20.95,0.5814,0.2986,21,1,64,-0.1497,0.1293,1,4
CUST-BEH-01659,0.41,10.27,0.5643,0.1917,25,19,65,0.2002,0.0773,2,1
CUST-BEH-01660,0.6203,16.3,0.5536,0.3962,5,9,18,0.3229,0.3189,0,2
CUST-BEH-01661,0.9461,1.93,0.5353,0.3979,14,8,30,0.3145,0.1045,0,0
CUST-BEH-01662,0.7312,20.15,0.9307,0.5682,3,0,9,0.3041,0.3775,1,3
CUST-BEH-01663,0.4617,22.28,0.4944,0.2367,31,18,47,0.3436,0.6856,0,5
CUST-BEH-01664,0.7162,34.19,0.6517,0.1217,7,27,74,-0.1207,0.095,0,4
CUST-BEH-01665,0.4948,32.65,0.6139,0.3766,12,6,54,0.2649,0.2787,3,4
CUST-BEH-01666,0.7835,6.11,0.8035,0.3583,9,7,21,0.3605,0.1736,0,1
CUST-BEH-01667,0.6034,18.11,0.208,0.1529,10,10,26,0.1805,0.6934,3,5
CUST-BEH-01668,0.8925,1.59,0.4135,0.4471,27,30,56,0.3291,0.1409,0,0
CUST-BEH-01669,0.9012,3.73,0.6145,0.3385,3,19,41,0.0027,0.0774,2,0
CUST-BEH-01670,0.8963,0.52,0.7012,0.279,8,3,17,-0.372,0.1462,0,0
CUST-BEH-01671,0.5971,13.78,0.5892,0.5022,12,7,39,-0.2268,0.359,0,3
CUST-BEH-01672,0.4691,2.85,0.6118,0.2472,11,2,39,0.2815,0.2911,0,1
CUST-BEH-01673,0.5764,27.97,0.3657,0.2389,24,22,53,0.2566,0.4657,1,5
CUST-BEH-01674,0.5861,7.71,0.3071,0.4267,31,37,70,-0.0908,0.076,0,2
CUST-BEH-01675,0.3127,17.77,0.823,0.5595,0,4,14,-0.1796,0.0707,1,3
CUST-BEH-01676,0.497,22.97,0.3183,0.3064,0,1,9,-0.2875,0.1949,0,1
CUST-BEH-01677,0.9288,3.9,0.579,0.18,9,4,20,-0.1692,0.1799,0,0
CUST-BEH-01678,0.3824,3.9,0.1215,0.4294,3,7,14,0.1268,0.0681,0,2
CUST-BEH-01679,0.6733,11.15,0.8032,0.1456,0,7,15,-0.3059,0.1186,0,1
CUST-BEH-01680,0.5925,24.34,0.3459,0.3032,25,13,37,0.1538,0.5311,1,5
CUST-BEH-01681,0.8412,53.99,0.4938,0.165,4,3,16,0.1015,0.094,1,4
CUST-BEH-01682,0.4716,13.25,0.6557,0.2593,11,23,52,0.0537,0.0345,3,1
CUST-BEH-01683,0.3159,9.14,0.7217,0.1229,11,7,33,0.3483,0.1125,0,4
CUST-BEH-01684,0.5288,16.6,0.9032,0.3472,7,9,27,-0.3423,0.1816,0,1
CUST-BEH-01685,0.4626,7.05,0.4592,0.2155,14,11,35,0.0428,0.2006,1,1
CUST-BEH-01686,0.3916,9.34,0.9091,0.1848,12,25,64,-0.3237,0.135,0,1
CUST-BEH-01687,0.6358,24.03,0.4368,0.2706,8,18,69,-0.3573,0.2048,2,1
CUST-BEH-01688,0.4247,12.27,0.5058,0.215,4,9,76,-0.3982,0.2748,3,1
CUST-BEH-01689,0.4314,8.03,0.5205,0.452,10,32,73,-0.3971,0.3487,0,3
CUST-BEH-01690,0.7709,31.21,0.5685,0.5949,14,16,42,-0.1374,0.1679,1,3
CUST-BEH-01691,0.5263,2.0,0.6431,0.4563,10,7,55,-0.1733,0.2219,0,3
CUST-BEH-01692,0.5426,25.34,0.4981,0.1509,42,28,65,0.1722,0.6791,0,5
CUST-BEH-01693,0.4684,9.69,0.5282,0.2547,20,13,41,-0.1016,0.2672,0,1
CUST-BEH-01694,0.417,23.69,0.3787,0.1841,16,9,25,0.2295,0.47,0,5
CUST-BEH-01695,0.4597,18.74,0.5067,0.1954,14,8,22,0.3387,0.494,0,5
CUST-BEH-01696,0.5875,24.33,0.605,0.8698,31,15,76,0.0985,0.0735,0,3
CUST-BEH-01697,0.7343,7.26,0.4117,0.5231,1,4,15,0.3415,0.282,0,1
CUST-BEH-01698,0.5759,21.58,0.3567,0.1966,20,25,57,0.3707,0.378,0,5
CUST-BEH-01699,0.6875,19.29,0.7736,0.2132,1,10,43,0.1311,0.3763,0,1
CUST-BEH-01700,0.288,5.69,0.6169,0.3543,2,8,37,0.242,0.0396,0,4
CUST-BEH-01701,0.341,7.24,0.9075,0.2457,11,24,49,-0.172,0.0761,0,4
CUST-BEH-01702,0.8123,8.77,0.4786,0.4992,1,6,55,-0.2628,0.0743,0,1
CUST-BEH-01703,0.38,29.22,0.751,0.4269,24,7,59,0.0496,0.4466,0,3
CUST-BEH-01704,0.9763,1.83,0.2765,0.57,26,8,70,-0.1946,0.1353,0,0
CUST-BEH-01705,0.4144,9.58,0.3815,0.1698,16,4,37,-0.3143,0.309,0,1
CUST-BEH-01706,0.731,7.66,0.3807,0.2562,18,4,33,-0.2759,0.2615,0,1
CUST-BEH-01707,0.4605,14.67,0.8141,0.4289,7,33,75,0.1645,0.3889,0,3
CUST-BEH-01708,0.2749,25.29,0.7171,0.0917,0,10,42,-0.383,0.0822,3,4
CUST-BEH-01709,0.5796,25.06,0.4443,0.301,49,29,71,0.1731,0.6529,0,5
CUST-BEH-01710,0.5285,24.52,0.5141,0.241,2,1,4,0.3587,0.6892,2,5
CUST-BEH-01711,0.502,13.67,0.4486,0.2688,7,24,77,-0.1827,0.1288,0,1
CUST-BEH-01712,0.4862,24.64,0.2882,0.1564,21,15,36,0.2778,0.4355,3,5
CUST-BEH-01713,0.7384,13.04,0.7835,0.2486,9,5,16,-0.3404,0.2237,0,1
CUST-BEH-01714,0.6855,25.65,0.4017,0.509,5,15,35,0.0051,0.1577,3,3
CUST-BEH-01715,0.5501,17.94,0.2177,0.2982,17,14,39,0.166,0.3791,0,5
CUST-BEH-01716,0.5427,18.59,0.3726,0.177,34,30,71,0.2274,0.4966,3,5
CUST-BEH-01717,0.5905,1.05,0.6056,0.139,5,11,27,-0.334,0.2402,1,1
CUST-BEH-01718,0.6961,13.2,0.4903,0.5036,9,9,40,0.059,0.2355,1,1
CUST-BEH-01719,0.8086,15.98,0.8631,0.2221,8,13,45,0.0977,0.1355,0,1
CUST-BEH-01720,0.5998,27.17,0.5105,0.3607,10,6,39,-0.3324,0.6167,0,1
CUST-BEH-01721,0.6304,19.97,0.7803,0.4714,1,2,6,-0.1354,0.2104,0,3
CUST-BEH-01722,0.7608,19.67,0.2072,0.3532,21,11,47,0.341,0.3477,0,1
CUST-BEH-01723,0.5522,7.04,0.1678,0.3433,12,11,65,0.2204,0.2141,0,1
CUST-BEH-01724,0.4726,1.43,0.4451,0.0246,18,23,48,-0.3557,0.1553,2,1
CUST-BEH-01725,0.4331,11.63,0.3731,0.2065,32,14,61,-0.1418,0.1983,0,1
CUST-BEH-01726,0.3937,7.5,0.9089,0.3238,3,12,60,-0.3035,0.272,0,1
CUST-BEH-01727,0.5432,3.66,0.7591,0.2302,5,3,13,-0.3055,0.1122,2,1
CUST-BEH-01728,0.4657,6.12,0.6545,0.3561,3,0,21,-0.2146,0.0131,0,1
CUST-BEH-01729,0.7157,7.25,0.3795,0.3349,3,4,9,-0.0122,0.1332,0,1
CUST-BEH-01730,0.5802,20.9,0.8559,0.4096,0,2,5,0.4282,0.4386,3,3
CUST-BEH-01731,0.2489,29.51,0.7297,0.1948,15,2,48,0.1712,0.1194,0,4
CUST-BEH-01732,0.6156,6.5,0.6569,0.073,11,5,52,0.182,0.1654,1,1
CUST-BEH-01733,0.5997,22.06,0.5187,0.2433,3,2,5,0.3096,0.6902,0,5
CUST-BEH-01734,0.4295,13.66,0.3879,0.3303,27,31,72,0.2743,0.6163,2,5
CUST-BEH-01735,0.8813,4.13,0.1511,0.1684,9,1,25,0.4785,0.1048,2,0
CUST-BEH-01736,0.9436,0.67,0.8146,0.3926,1,5,13,-0.2426,0.2239,0,0
CUST-BEH-01737,0.5107,9.87,0.5035,0.2402,2,5,40,0.0503,0.1192,1,1
CUST-BEH-01738,0.6357,42.61,0.3392,0.1265,13,12,49,0.0836,0.3106,0,4
CUST-BEH-01739,0.9466,2.66,0.7928,0.2865,1,0,13,0.3518,0.1903,0,0
CUST-BEH-01740,0.4459,12.97,0.7052,0.1627,25,14,70,0.357,0.1428,2,1
CUST-BEH-01741,0.4258,4.07,0.4616,0.0128,1,4,9,0.1978,0.0671,0,1
CUST-BEH-01742,0.8841,1.06,0.4627,0.1196,6,6,56,0.3742,0.2832,0,0
CUST-BEH-01743,0.9052,1.61,0.4771,0.4004,4,5,35,0.3606,0.1671,0,0
CUST-BEH-01744,0.522,7.33,0.5537,0.0872,0,12,27,-0.0466,0.3525,0,1
CUST-BEH-01745,0.4121,21.31,0.4487,0.2506,26,29,65,0.3255,0.6567,1,5
CUST-BEH-01746,0.3301,5.36,0.3904,0.2904,0,2,6,0.1902,0.223,2,4
CUST-BEH-01747,0.712,6.46,0.6039,0.3153,15,5,34,0.2219,0.0399,3,1
CUST-BEH-01748,0.6281,10.04,0.5935,0.3423,9,1,30,-0.0046,0.0914,1,1
CUST-BEH-01749,0.7166,6.94,0.7468,0.5996,3,1,11,0.3297,0.1558,0,1
CUST-BEH-01750,0.4982,24.76,0.3901,0.3663,21,11,33,0.162,0.5268,0,5
CUST-BEH-01751,0.3782,27.89,0.6379,0.2701,4,4,9,0.2976,0.0613,0,1
CUST-BEH-01752,0.2813,10.63,0.5351,0.2924,15,17,79,-0.3882,0.1457,3,4
CUST-BEH-01753,0.2395,51.59,0.6459,0.051,3,2,11,-0.3366,0.1366,0,4
CUST-BEH-01754,0.4378,3.87,0.4045,0.5183,1,0,7,0.342,0.174,2,3
CUST-BEH-01755,0.2996,5.52,0.5654,0.4505,10,1,22,-0.3717,0.4045,0,3
CUST-BEH-01756,0.8515,25.31,0.4842,0.2909,1,1,27,0.1819,0.114,0,1
CUST-BEH-01757,0.9033,3.49,0.4323,0.3141,16,18,71,0.4984,0.149,0,0
CUST-BEH-01758,0.6448,6.81,0.3706,0.1591,13,4,22,-0.2162,0.2248,0,1
CUST-BEH-01759,0.4942,16.57,0.8391,0.3487,10,8,25,-0.0397,0.3145,0,1
CUST-BEH-01760,0.3534,3.44,0.4486,0.1254,12,2,28,-0.1961,0.1662,2,1
CUST-BEH-01761,0.4363,18.28,0.444,0.2111,23,23,64,0.4005,0.4734,0,5
CUST-BEH-01762,0.4439,5.62,0.326,0.2497,9,12,40,0.2475,0.2394,3,1
CUST-BEH-01763,0.5912,30.81,0.456,0.191,24,12,52,-0.0702,0.2168,0,4
CUST-BEH-01764,0.7295,2.39,0.6414,0.1982,11,8,22,-0.0384,0.2922,0,1
CUST-BEH-01765,0.5686,21.8,0.8373,0.3988,31,0,54,-0.1746,0.1745,0,1
CUST-BEH-01766,0.8555,9.76,0.9265,0.3353,38,20,71,0.2064,0.1475,2,1
CUST-BEH-01767,0.2458,13.86,0.2565,0.1957,11,27,51,0.2453,0.1462,0,2
CUST-BEH-01768,0.3813,8.38,0.8206,0.2106,6,2,19,0.4589,0.3622,0,1
CUST-BEH-01769,0.6533,8.06,0.7522,0.0739,4,6,20,-0.3947,0.0265,1,1
CUST-BEH-01770,0.3062,22.74,0.3114,0.0773,20,10,46,-0.047,0.1382,0,4
CUST-BEH-01771,0.6571,11.77,0.3661,0.6129,1,0,7,-0.1886,0.072,0,1
CUST-BEH-01772,0.5927,16.8,0.7258,0.0778,6,9,18,-0.0747,0.1538,1,2
CUST-BEH-01773,0.5906,12.55,0.4466,0.4078,16,0,28,-0.1698,0.2542,3,3
CUST-BEH-01774,0.4707,7.05,0.4714,0.3736,1,3,8,-0.1668,0.2955,0,1
CUST-BEH-01775,0.3277,19.47,0.4866,0.1987,39,35,77,0.0344,0.1432,3,4
CUST-BEH-01776,0.6674,8.13,0.2526,0.2428,28,14,74,-0.0215,0.2764,0,1
CUST-BEH-01777,0.6791,12.24,0.6254,0.3283,10,3,46,0.0865,0.0797,1,1
CUST-BEH-01778,0.3968,8.9,0.8824,0.4021,16,15,67,-0.2968,0.1275,3,3
CUST-BEH-01779,0.4945,13.29,0.7337,0.5388,30,3,66,-0.1413,0.2144,0,3
CUST-BEH-01780,0.3276,14.97,0.6192,0.17,34,8,67,0.3476,0.1647,0,4
CUST-BEH-01781,0.4582,19.36,0.4329,0.3311,15,7,36,0.1605,0.1535,1,1
CUST-BEH-01782,0.9087,3.41,0.5213,0.1657,4,20,57,-0.2756,0.1938,0,0
CUST-BEH-01783,0.5377,25.32,0.3321,0.3537,23,15,36,0.3854,0.6581,1,5
CUST-BEH-01784,0.4295,21.8,0.4139,0.2446,5,17,76,0.0462,0.0753,0,1
CUST-BEH-01785,0.513,11.51,0.5189,0.0925,46,16,79,0.1568,0.2027,0,1
CUST-BEH-01786,0.5973,6.69,0.6783,0.0458,1,12,24,-0.0041,0.0209,2,2
CUST-BEH-01787,0.8381,21.08,0.6664,0.1385,12,24,73,0.4722,0.256,1,1
CUST-BEH-01788,0.9768,3.47,0.05,0.0954,4,1,10,-0.186,0.116,1,0
CUST-BEH-01789,0.4387,14.0,0.7149,0.1378,25,17,68,0.1717,0.1934,0,1
CUST-BEH-01790,0.8805,3.57,0.7769,0.2716,1,1,3,0.0261,0.0804,0,0
CUST-BEH-01791,0.4359,24.48,0.2823,0.4489,11,34,75,0.3799,0.058,1,3
CUST-BEH-01792,0.5838,12.02,0.5061,0.151,32,24,63,0.3659,0.4271,1,5
CUST-BEH-01793,0.3564,14.46,0.4594,0.4308,11,16,39,0.1532,0.1265,3,3
CUST-BEH-01794,0.662,13.92,0.5658,0.1055,12,16,62,-0.1668,0.6616,0,1
CUST-BEH-01795,0.7883,12.97,0.5955,0.295,6,1,17,-0.0387,0.5075,0,1
CUST-BEH-01796,0.4952,20.95,0.3881,0.2804,43,27,65,0.4375,0.399,0,5
CUST-BEH-01797,0.7993,14.04,0.5127,0.1481,6,3,22,-0.3149,0.2252,3,1
CUST-BEH-01798,0.6579,11.17,0.8085,0.4758,0,9,25,-0.0555,0.118,1,1
CUST-BEH-01799,0.5077,11.35,0.9334,0.3145,17,17,33,0.1112,0.1813,0,2
CUST-BEH-01800,0.4457,15.18,0.2203,0.3564,36,26,77,0.3795,0.7046,1,5
CUST-BEH-01801,0.5796,16.66,0.4487,0.3254,20,16,40,0.3173,0.7387,0,5
CUST-BEH-01802,0.948,0.94,0.2251,0.1445,1,2,6,0.4064,0.1742,0,0
CUST-BEH-01803,0.5668,11.1,0.2001,0.1335,1,8,18,-0.0829,0.1318,0,1
CUST-BEH-01804,0.9796,3.18,0.4965,0.3605,3,3,7,0.2077,0.0559,2,0
CUST-BEH-01805,0.6282,23.0,0.4174,0.497,0,18,63,0.2137,0.4194,0,3
CUST-BEH-01806,0.8804,3.69,0.9451,0.3273,9,25,48,-0.1631,0.3547,0,0
CUST-BEH-01807,0.8746,8.94,0.4649,0.1035,7,0,31,0.3635,0.5052,3,1
CUST-BEH-01808,0.8167,23.75,0.5014,0.5986,1,2,33,0.0956,0.139,0,3
CUST-BEH-01809,0.6261,9.34,0.3857,0.087,7,8,20,0.2504,0.1449,0,1
CUST-BEH-01810,0.4912,8.01,0.2522,0.4888,7,10,27,-0.296,0.0488,0,3
CUST-BEH-01811,0.9256,1.81,0.2991,0.3281,27,17,74,0.0993,0.0659,0,0
CUST-BEH-01812,0.498,17.83,0.4962,0.0339,29,12,68,0.0412,0.1429,0,1
CUST-BEH-01813,0.6263,24.86,0.5661,0.1259,34,19,58,0.3388,0.3026,0,1
CUST-BEH-01814,0.4708,6.64,0.7826,0.0735,5,6,21,0.4281,0.3252,0,1
CUST-BEH-01815,0.3817,11.13,0.9049,0.518,7,7,29,0.3144,0.2414,0,3
CUST-BEH-01816,0.4168,22.0,0.3787,0.1138,16,22,78,-0.0852,0.2837,0,1
CUST-BEH-01817,0.5756,15.11,0.7804,0.5894,6,34,80,-0.3133,0.0695,0,3
CUST-BEH-01818,0.3457,15.27,0.276,0.2475,1,9,25,-0.2462,0.0316,0,4
CUST-BEH-01819,0.4578,7.74,0.4541,0.1762,10,6,43,0.4899,0.1153,1,1
CUST-BEH-01820,0.3867,8.01,0.6038,0.2381,1,13,40,-0.2878,0.2624,0,1
CUST-BEH-01821,0.2954,18.5,0.4382,0.3485,28,15,71,0.2205,0.1966,0,4
CUST-BEH-01822,0.8528,14.52,0.9694,0.1268,4,21,58,0.2547,0.3401,0,1
CUST-BEH-01823,0.375,29.34,0.4481,0.3916,16,14,48,-0.3176,0.1928,2,1
CUST-BEH-01824,0.9519,40.31,0.6892,0.2751,15,9,67,-0.13,0.2868,2,4
CUST-BEH-01825,0.7467,19.41,0.3217,0.7824,25,22,49,0.0481,0.0373,0,3
CUST-BEH-01826,0.4865,11.52,0.6866,0.3363,14,2,26,-0.1551,0.1824,0,1
CUST-BEH-01827,0.7795,9.1,0.776,0.2882,20,11,46,0.1988,0.1427,2,1
CUST-BEH-01828,0.6551,12.78,0.8501,0.3957,1,6,20,0.3553,0.1903,0,1
CUST-BEH-01829,0.6983,43.62,0.8254,0.7044,23,19,49,-0.3769,0.1062,0,3
CUST-BEH-01830,0.3958,22.67,0.6162,0.2472,10,12,51,0.3799,0.3246,0,1
CUST-BEH-01831,0.7035,3.05,0.426,0.2112,13,4,46,0.0962,0.0989,0,1
CUST-BEH-01832,0.3484,16.09,0.8606,0.0461,11,7,28,-0.1378,0.5413,2,4
CUST-BEH-01833,0.6543,50.0,0.6543,0.1192,32,10,56,0.4431,0.096,1,4
CUST-BEH-01834,0.4465,11.34,0.8291,0.1331,21,5,38,-0.3028,0.1982,1,1
CUST-BEH-01835,0.45,71.31,0.6739,0.2193,11,1,42,-0.015,0.2362,1,4
CUST-BEH-01836,0.579,15.93,0.3965,0.198,30,29,74,0.202,0.5934,0,5
CUST-BEH-01837,0.5378,12.48,0.7378,0.1201,0,16,32,0.3776,0.2374,0,2
CUST-BEH-01838,0.6526,10.22,0.4595,0.1643,13,13,58,-0.1517,0.254,0,1
CUST-BEH-01839,0.7517,11.31,0.8916,0.2328,1,9,25,0.3055,0.2251,0,1
CUST-BEH-01840,0.4886,9.72,0.7855,0.2258,29,24,56,-0.3555,0.5128,0,1
CUST-BEH-01841,0.8562,51.23,0.5813,0.2884,11,16,36,-0.0325,0.3468,0,4
CUST-BEH-01842,0.8537,2.6,0.3813,0.1672,14,9,27,0.2494,0.1855,0,0
CUST-BEH-01843,0.618,21.67,0.6396,0.1572,13,16,78,0.3581,0.0739,3,1
CUST-BEH-01844,0.5822,24.12,0.2185,0.3786,35,28,60,0.262,0.465,0,5
CUST-BEH-01845,0.566,4.91,0.7162,0.0917,9,5,25,0.1176,0.1904,1,1
CUST-BEH-01846,0.9678,3.85,0.4084,0.2224,14,0,40,0.3024,0.2359,3,0
CUST-BEH-01847,0.4881,9.12,0.7859,0.1924,7,5,28,-0.0665,0.1734,3,1
CUST-BEH-01848,0.3713,21.32,0.3684,0.1607,5,1,33,-0.154,0.2137,0,1
CUST-BEH-01849,0.5802,11.61,0.1927,0.2402,0,2,4,0.4661,0.1236,0,2
CUST-BEH-01850,0.7752,10.01,0.6076,0.1546,12,7,32,-0.3153,0.2805,0,1
CUST-BEH-01851,0.7852,15.96,0.9507,0.4334,1,6,25,-0.298,0.2419,0,3
CUST-BEH-01852,0.7906,12.59,0.4062,0.0329,14,29,58,0.4277,0.2295,0,1
CUST-BEH-01853,0.7085,16.93,0.4224,0.5104,4,5,16,0.1914,0.1965,1,3
CUST-BEH-01854,0.4427,16.62,0.6706,0.2061,25,5,44,0.3377,0.0763,3,1
CUST-BEH-01855,0.5287,16.1,0.3903,0.1643,2,1,4,0.2975,0.4619,0,5
CUST-BEH-01856,0.5563,43.62,0.4885,0.0619,7,19,45,-0.1725,0.2117,0,4
CUST-BEH-01857,0.6041,11.65,0.4603,0.1877,21,27,65,-0.0374,0.0541,0,1
CUST-BEH-01858,0.6803,13.95,0.0688,0.3565,18,18,65,0.2697,0.1762,0,1
CUST-BEH-01859,0.4547,5.97,0.57,0.3012,5,10,22,-0.2928,0.2919,0,1
CUST-BEH-01860,0.4021,13.76,0.8017,0.0531,10,3,33,-0.1634,0.3153,0,1
CUST-BEH-01861,0.7545,3.1,0.7419,0.1784,8,3,14,-0.1819,0.4191,0,1
CUST-BEH-01862,0.6013,27.93,0.4441,0.3197,41,26,71,0.3232,0.439,0,5
CUST-BEH-01863,0.4277,11.46,0.5564,0.8509,8,6,53,0.3932,0.3329,0,3
CUST-BEH-01864,0.472,40.39,0.9169,0.4605,1,3,6,-0.235,0.4588,0,2
CUST-BEH-01865,0.3609,11.75,0.5937,0.2365,6,9,77,0.2397,0.5479,0,1
CUST-BEH-01866,0.5024,12.97,0.3368,0.3043,39,31,74,0.4273,0.4287,2,5
CUST-BEH-01867,0.6424,10.32,0.6624,0.2749,17,6,42,-0.0342,0.1037,0,1
CUST-BEH-01868,0.5809,15.06,0.4906,0.3154,12,9,25,0.4428,0.6614,2,5
CUST-BEH-01869,0.6215,5.14,0.7377,0.16,27,19,52,0.4864,0.0735,2,1
CUST-BEH-01870,0.4583,5.85,0.345,0.2004,8,15,73,0.0803,0.4333,0,1
CUST-BEH-01871,0.1939,15.25,0.6755,0.6107,24,6,76,0.2137,0.3345,2,3
CUST-BEH-01872,0.5444,6.17,0.7969,0.184,4,1,29,-0.2042,0.0442,1,1
CUST-BEH-01873,0.438,20.41,0.3801,0.1363,7,26,55,-0.3054,0.2816,0,1
CUST-BEH-01874,0.796,20.5,0.4282,0.168,1,14,27,0.4097,0.2334,0,2
CUST-BEH-01875,0.3758,10.91,0.7783,0.2491,4,5,14,-0.0785,0.203,0,1
CUST-BEH-01876,0.4253,19.44,0.5315,0.2542,2,2,5,-0.0668,0.2164,0,1
CUST-BEH-01877,0.5196,19.43,0.9081,0.1379,0,0,6,-0.0297,0.2532,0,1
CUST-BEH-01878,0.6176,55.21,0.3503,0.2874,10,17,42,0.3966,0.1924,0,4
CUST-BEH-01879,0.4419,22.27,0.5537,0.076,27,1,60,0.1763,0.2854,0,1
CUST-BEH-01880,0.768,8.07,0.801,0.0799,11,20,60,-0.3191,0.307,0,1
CUST-BEH-01881,0.484,9.22,0.2187,0.2456,8,35,78,0.2156,0.351,0,1
CUST-BEH-01882,0.3727,23.04,0.6643,0.1568,12,2,32,0.3159,0.1658,0,1
CUST-BEH-01883,0.6473,2.32,0.8982,0.4416,7,1,34,-0.0723,0.3295,0,3
CUST-BEH-01884,0.5368,6.06,0.2295,0.3125,9,8,17,0.2572,0.3308,0,1
CUST-BEH-01885,0.4032,17.51,0.2395,0.2056,43,26,68,0.3819,0.514,0,5
CUST-BEH-01886,0.6747,5.42,0.3915,0.1131,15,7,31,0.0395,0.4228,0,1
CUST-BEH-01887,0.2726,6.61,0.6376,0.1402,3,7,46,0.0176,0.2979,1,4
CUST-BEH-01888,0.5884,16.98,0.4336,0.2291,16,19,41,0.3182,0.4696,2,5
CUST-BEH-01889,0.677,7.85,0.7209,0.0866,1,7,18,-0.2663,0.2922,0,1
CUST-BEH-01890,0.3778,5.26,0.7996,0.1511,0,18,47,0.304,0.1122,2,1
CUST-BEH-01891,0.5449,22.41,0.9107,0.1914,20,6,37,-0.2793,0.2207,3,1
CUST-BEH-01892,0.673,27.75,0.805,0.1155,0,6,18,0.3968,0.0445,1,1
CUST-BEH-01893,0.3423,17.75,0.6487,0.3644,7,1,23,0.1404,0.1606,0,4
CUST-BEH-01894,0.7061,49.01,0.6128,0.1082,1,6,43,-0.3774,0.1931,1,4
CUST-BEH-01895,0.5506,18.75,0.973,0.1274,27,36,71,0.4286,0.1783,0,2
CUST-BEH-01896,0.8249,15.63,0.6287,0.0824,0,6,30,0.0054,0.1233,0,1
CUST-BEH-01897,0.7909,25.33,0.8152,0.5832,12,28,53,0.3925,0.1817,1,2
CUST-BEH-01898,0.4082,21.18,0.3673,0.1513,3,2,7,0.2819,0.6903,0,5
CUST-BEH-01899,0.7769,2.35,0.5212,0.256,22,36,74,0.0135,0.2873,0,1
CUST-BEH-01900,0.9846,0.54,0.1531,0.4171,26,9,67,0.4572,0.1651,0,0
CUST-BEH-01901,0.9253,3.44,0.9539,0.0632,25,40,79,-0.2749,0.2839,3,0
CUST-BEH-01902,0.5925,14.76,0.5518,0.4554,6,6,22,0.4366,0.3724,0,3
CUST-BEH-01903,0.5853,32.7,0.5858,0.4681,2,3,12,-0.0389,0.0513,1,3
CUST-BEH-01904,0.5073,21.61,0.5311,0.3132,6,3,9,0.4434,0.7039,0,5
CUST-BEH-01905,0.465,11.43,0.7718,0.1381,2,14,35,-0.1979,0.1336,0,1
